schemaVersion,recordType,source_name,source_url,entityName,employeeCount,collectedAt
1.0,STARTUP,GitHub Organization API,https://github.com/sweepai,sweepai,,2026-09-05T09:02:47.015131
1.0,STARTUP,GitHub Organization API,https://github.com/octoml,octoml,,2026-09-05T09:02:47.015155
1.0,STARTUP,GitHub Organization API,https://github.com/aignacio,aignacio,,2026-09-05T09:02:47.015179
1.0,STARTUP,GitHub Organization API,https://github.com/aidanouckama,aidanouckama,,2026-09-05T09:02:47.015216
1.0,STARTUP,GitHub Organization API,https://github.com/rtk-ai,rtk-ai,,2026-09-05T09:02:47.015241
1.0,STARTUP,GitHub Organization API,https://github.com/KlingAIResearch,KlingAIResearch,,2026-09-05T09:02:47.015265
1.0,STARTUP,GitHub Organization API,https://github.com/aimagelab,aimagelab,,2026-09-05T09:02:47.015290
1.0,STARTUP,GitHub Organization API,https://github.com/aipengjie,aipengjie,,2026-09-05T09:02:47.015314
1.0,STARTUP,GitHub Organization API,https://github.com/smallcloudai,smallcloudai,,2026-09-05T09:02:47.015338
1.0,STARTUP,GitHub Organization API,https://github.com/fazer-ai,fazer-ai,,2026-09-05T09:02:47.015362
1.0,STARTUP,GitHub Organization API,https://github.com/AimWhy,AimWhy,,2026-09-05T09:02:47.015387
1.0,STARTUP,GitHub Organization API,https://github.com/aimerneige,aimerneige,,2026-09-05T09:02:47.015412
1.0,STARTUP,GitHub Organization API,https://github.com/aikoven,aikoven,,2026-09-05T09:02:47.015436
1.0,STARTUP,GitHub Organization API,https://github.com/airalcorn2,airalcorn2,,2026-09-05T09:02:47.015461
1.0,STARTUP,GitHub Organization API,https://github.com/aizwellenstan,aizwellenstan,,2026-09-05T09:02:47.015486
1.0,STARTUP,GitHub Organization API,https://github.com/airtoxin,airtoxin,,2026-09-05T09:02:47.015511
1.0,STARTUP,GitHub Organization API,https://github.com/AIWintermuteAI,AIWintermuteAI,,2026-09-05T09:02:47.015535
1.0,STARTUP,GitHub Organization API,https://github.com/Ailrun,Ailrun,,2026-09-05T09:02:47.015560
1.0,STARTUP,GitHub Organization API,https://github.com/QuixiAI,QuixiAI,,2026-09-05T09:02:47.015584
1.0,STARTUP,GitHub Organization API,https://github.com/ai-28,ai-28,,2026-09-05T09:02:47.015614
1.0,STARTUP,GitHub Organization API,https://github.com/NVIDIA-AI-Blueprints,NVIDIA-AI-Blueprints,,2026-09-05T09:02:47.015640
1.0,STARTUP,GitHub Organization API,https://github.com/AiGptCode,AiGptCode,,2026-09-05T09:02:47.015666
1.0,STARTUP,GitHub Organization API,https://github.com/aimlrl,aimlrl,,2026-09-05T09:02:47.015691
1.0,STARTUP,GitHub Organization API,https://github.com/lamini-ai,lamini-ai,,2026-09-05T09:02:47.015716
1.0,STARTUP,GitHub Organization API,https://github.com/ckken,ckken,,2026-09-05T09:02:47.015740
1.0,STARTUP,GitHub Organization API,https://github.com/QoderAI,QoderAI,,2026-09-05T09:02:47.015765
1.0,STARTUP,GitHub Organization API,https://github.com/aickin,aickin,,2026-09-05T09:02:47.015789
1.0,STARTUP,GitHub Organization API,https://github.com/aio-bit,aio-bit,,2026-09-05T09:02:47.015815
1.0,STARTUP,GitHub Organization API,https://github.com/GuitarsAI,GuitarsAI,,2026-09-05T09:02:47.015839
1.0,STARTUP,GitHub Organization API,https://github.com/AIGeniusInstitute,AIGeniusInstitute,,2026-09-05T09:02:47.015864
1.0,STARTUP,GitHub Organization API,https://github.com/AI-App,AI-App,,2026-09-05T09:02:47.015889
1.0,STARTUP,GitHub Organization API,https://github.com/VinAIResearch,VinAIResearch,,2026-09-05T09:02:47.015914
1.0,STARTUP,GitHub Organization API,https://github.com/airbus-cert,airbus-cert,,2026-09-05T09:02:47.015939
1.0,STARTUP,GitHub Organization API,https://github.com/instantX-research,instantX-research,,2026-09-05T09:02:47.015964
1.0,STARTUP,GitHub Organization API,https://github.com/commune-ai,commune-ai,,2026-09-05T09:02:47.015988
1.0,STARTUP,GitHub Organization API,https://github.com/aidenlx,aidenlx,,2026-09-05T09:02:47.016013
1.0,STARTUP,GitHub Organization API,https://github.com/Aias00,Aias00,,2026-09-05T09:02:47.016038
1.0,STARTUP,GitHub Organization API,https://github.com/OthersideAI,OthersideAI,,2026-09-05T09:02:47.016063
1.0,STARTUP,GitHub Organization API,https://github.com/boostcampaitech5,boostcampaitech5,,2026-09-05T09:02:47.016087
1.0,STARTUP,GitHub Organization API,https://github.com/PolymathicAI,PolymathicAI,,2026-09-05T09:02:47.016112
1.0,STARTUP,GitHub Organization API,https://github.com/minivision-ai,minivision-ai,,2026-09-05T09:02:47.016137
1.0,STARTUP,GitHub Organization API,https://github.com/ilyamk,ilyamk,,2026-09-05T09:02:47.016161
1.0,STARTUP,GitHub Organization API,https://github.com/clovaai,clovaai,,2026-09-05T09:02:47.016186
1.0,STARTUP,GitHub Organization API,https://github.com/aivarannamaa,aivarannamaa,,2026-09-05T09:02:47.016233
1.0,STARTUP,GitHub Organization API,https://github.com/Aixile,Aixile,,2026-09-05T09:02:47.016258
1.0,STARTUP,GitHub Organization API,https://github.com/AlignmentResearch,AlignmentResearch,,2026-09-05T09:02:47.016284
1.0,STARTUP,GitHub Organization API,https://github.com/Aiven-Open,Aiven-Open,,2026-09-05T09:02:47.016309
1.0,STARTUP,GitHub Organization API,https://github.com/aiwithmahtab,aiwithmahtab,,2026-09-05T09:02:47.016334
1.0,STARTUP,GitHub Organization API,https://github.com/shouxieai,shouxieai,,2026-09-05T09:02:47.016358
1.0,STARTUP,GitHub Organization API,https://github.com/ShiftLeftSecurity,ShiftLeftSecurity,,2026-09-05T09:02:47.016383
1.0,STARTUP,GitHub Organization API,https://github.com/Explore-AI,Explore-AI,,2026-09-05T09:02:48.652077
1.0,STARTUP,GitHub Organization API,https://github.com/sail-sg,sail-sg,,2026-09-05T09:02:48.652132
1.0,STARTUP,GitHub Organization API,https://github.com/towardsai,towardsai,,2026-09-05T09:02:48.652162
1.0,STARTUP,GitHub Organization API,https://github.com/AIRicky,AIRicky,,2026-09-05T09:02:48.652188
1.0,STARTUP,GitHub Organization API,https://github.com/aitorres,aitorres,,2026-09-05T09:02:48.652214
1.0,STARTUP,GitHub Organization API,https://github.com/viktor-platform,viktor-platform,,2026-09-05T09:02:48.652241
1.0,STARTUP,GitHub Organization API,https://github.com/FellouAI,FellouAI,,2026-09-05T09:02:48.652267
1.0,STARTUP,GitHub Organization API,https://github.com/airtribe-projects,airtribe-projects,,2026-09-05T09:02:48.652291
1.0,STARTUP,GitHub Organization API,https://github.com/aidlearning,aidlearning,,2026-09-05T09:02:48.652305
1.0,STARTUP,GitHub Organization API,https://github.com/rchavezj,rchavezj,,2026-09-05T09:02:48.652326
1.0,STARTUP,GitHub Organization API,https://github.com/AIBluefisher,AIBluefisher,,2026-09-05T09:02:48.652340
1.0,STARTUP,GitHub Organization API,https://github.com/All-About-AI-YouTube,All-About-AI-YouTube,,2026-09-05T09:02:48.652353
1.0,STARTUP,GitHub Organization API,https://github.com/ai-hero-dev,ai-hero-dev,,2026-09-05T09:02:48.652367
1.0,STARTUP,GitHub Organization API,https://github.com/ConnectAI-E,ConnectAI-E,,2026-09-05T09:02:48.652380
1.0,STARTUP,GitHub Organization API,https://github.com/tetsuo-ai,tetsuo-ai,,2026-09-05T09:02:48.652394
1.0,STARTUP,GitHub Organization API,https://github.com/Ainevsia,Ainevsia,,2026-09-05T09:02:48.652407
1.0,STARTUP,GitHub Organization API,https://github.com/aIlyson,aIlyson,,2026-09-05T09:02:48.652421
1.0,STARTUP,GitHub Organization API,https://github.com/NovelAI,NovelAI,,2026-09-05T09:02:48.652434
1.0,STARTUP,GitHub Organization API,https://github.com/ai4co,ai4co,,2026-09-05T09:02:48.652447
1.0,STARTUP,GitHub Organization API,https://github.com/aieml,aieml,,2026-09-05T09:02:48.652463
1.0,STARTUP,GitHub Organization API,https://github.com/sendaifun,sendaifun,,2026-09-05T09:02:48.652486
1.0,STARTUP,GitHub Organization API,https://github.com/VectifyAI,VectifyAI,,2026-09-05T09:02:48.652514
1.0,STARTUP,GitHub Organization API,https://github.com/iscyy,iscyy,,2026-09-05T09:02:48.652529
1.0,STARTUP,GitHub Organization API,https://github.com/DoubleLabyrinth,DoubleLabyrinth,,2026-09-05T09:02:48.652542
1.0,STARTUP,GitHub Organization API,https://github.com/AidanGlickman,AidanGlickman,,2026-09-05T09:02:48.652562
1.0,STARTUP,GitHub Organization API,https://github.com/boostcampaitech3,boostcampaitech3,,2026-09-05T09:02:48.652583
1.0,STARTUP,GitHub Organization API,https://github.com/aidotse,aidotse,,2026-09-05T09:02:48.652597
1.0,STARTUP,GitHub Organization API,https://github.com/epoch-research,epoch-research,,2026-09-05T09:02:48.652610
1.0,STARTUP,GitHub Organization API,https://github.com/aiday-mar,aiday-mar,,2026-09-05T09:02:48.652623
1.0,STARTUP,GitHub Organization API,https://github.com/redis-applied-ai,redis-applied-ai,,2026-09-05T09:02:48.652636
1.0,STARTUP,GitHub Organization API,https://github.com/maralla,maralla,,2026-09-05T09:02:48.652649
1.0,STARTUP,GitHub Organization API,https://github.com/todpole3,todpole3,,2026-09-05T09:02:48.652662
1.0,STARTUP,GitHub Organization API,https://github.com/luolin-ai,luolin-ai,,2026-09-05T09:02:48.652675
1.0,STARTUP,GitHub Organization API,https://github.com/RelevanceAI,RelevanceAI,,2026-09-05T09:02:48.652688
1.0,STARTUP,GitHub Organization API,https://github.com/ResearAI,ResearAI,,2026-09-05T09:02:48.652702
1.0,STARTUP,GitHub Organization API,https://github.com/ail-project,ail-project,,2026-09-05T09:02:48.652715
1.0,STARTUP,GitHub Organization API,https://github.com/aiXander,aiXander,,2026-09-05T09:02:48.652728
1.0,STARTUP,GitHub Organization API,https://github.com/ailzhang,ailzhang,,2026-09-05T09:02:48.652741
1.0,STARTUP,GitHub Organization API,https://github.com/CorvusCodex,CorvusCodex,,2026-09-05T09:02:48.652754
1.0,STARTUP,GitHub Organization API,https://github.com/MontrealAI,MontrealAI,,2026-09-05T09:02:48.652767
1.0,STARTUP,GitHub Organization API,https://github.com/ai7dnn,ai7dnn,,2026-09-05T09:02:48.652780
1.0,STARTUP,GitHub Organization API,https://github.com/ainoya,ainoya,,2026-09-05T09:02:48.652793
1.0,STARTUP,GitHub Organization API,https://github.com/Milan-Chicago,Milan-Chicago,,2026-09-05T09:02:48.652806
1.0,STARTUP,GitHub Organization API,https://github.com/aisuda,aisuda,,2026-09-05T09:02:48.652819
1.0,STARTUP,GitHub Organization API,https://github.com/aivantuquero,aivantuquero,,2026-09-05T09:02:48.652832
1.0,STARTUP,GitHub Organization API,https://github.com/1038lab,1038lab,,2026-09-05T09:02:48.652845
1.0,STARTUP,GitHub Organization API,https://github.com/aikusuma,aikusuma,,2026-09-05T09:02:48.652858
1.0,STARTUP,GitHub Organization API,https://github.com/v-modal,v-modal,,2026-09-05T09:02:48.652870
1.0,STARTUP,GitHub Organization API,https://github.com/run-ai,run-ai,,2026-09-05T09:02:48.652884
1.0,STARTUP,GitHub Organization API,https://github.com/Infrasys-AI,Infrasys-AI,,2026-09-05T09:02:48.652897
1.0,STARTUP,GitHub Organization API,https://github.com/Hoanganhvu123,Hoanganhvu123,,2026-09-05T09:02:48.652910
1.0,STARTUP,GitHub Organization API,https://github.com/ailia-ai,ailia-ai,,2026-09-05T09:02:48.652923
1.0,STARTUP,GitHub Organization API,https://github.com/airbr,airbr,,2026-09-05T09:02:48.652936
1.0,STARTUP,GitHub Organization API,https://github.com/QingyaoAi,QingyaoAi,,2026-09-05T09:02:48.652955
1.0,STARTUP,GitHub Organization API,https://github.com/Trae-AI,Trae-AI,,2026-09-05T09:02:48.652969
1.0,STARTUP,GitHub Organization API,https://github.com/aiedward,aiedward,,2026-09-05T09:02:48.652983
1.0,STARTUP,GitHub Organization API,https://github.com/aida8132,aida8132,,2026-09-05T09:02:48.653012
1.0,STARTUP,GitHub Organization API,https://github.com/aineniamh,aineniamh,,2026-09-05T09:02:48.653050
1.0,STARTUP,GitHub Organization API,https://github.com/aaron-ai,aaron-ai,,2026-09-05T09:02:48.653178
1.0,STARTUP,GitHub Organization API,https://github.com/sionic-ai,sionic-ai,,2026-09-05T09:02:48.653272
1.0,STARTUP,GitHub Organization API,https://github.com/aimuch,aimuch,,2026-09-05T09:02:48.653318
1.0,STARTUP,GitHub Organization API,https://github.com/aizatto,aizatto,,2026-09-05T09:02:48.653363
1.0,STARTUP,GitHub Organization API,https://github.com/tensortech-ai,tensortech-ai,,2026-09-05T09:02:48.653388
1.0,STARTUP,GitHub Organization API,https://github.com/AIEraDev,AIEraDev,,2026-09-05T09:02:48.653402
1.0,STARTUP,GitHub Organization API,https://github.com/HFAiLab,HFAiLab,,2026-09-05T09:02:48.653416
1.0,STARTUP,GitHub Organization API,https://github.com/AI2Hub,AI2Hub,,2026-09-05T09:02:48.653429
1.0,STARTUP,GitHub Organization API,https://github.com/Alignment-Lab-AI,Alignment-Lab-AI,,2026-09-05T09:02:48.653442
1.0,STARTUP,GitHub Organization API,https://github.com/wit-ai,wit-ai,,2026-09-05T09:02:48.653456
1.0,STARTUP,GitHub Organization API,https://github.com/airtonlimajr,airtonlimajr,,2026-09-05T09:02:48.653469
1.0,STARTUP,GitHub Organization API,https://github.com/XLabs-AI,XLabs-AI,,2026-09-05T09:02:48.653482
1.0,STARTUP,GitHub Organization API,https://github.com/Aissaoui-Ahmed,Aissaoui-Ahmed,,2026-09-05T09:02:48.653495
1.0,STARTUP,GitHub Organization API,https://github.com/aislient,aislient,,2026-09-05T09:02:48.653508
1.0,STARTUP,GitHub Organization API,https://github.com/determined-ai,determined-ai,,2026-09-05T09:02:48.653521
1.0,STARTUP,GitHub Organization API,https://github.com/AiAlchemist0,AiAlchemist0,,2026-09-05T09:02:48.653533
1.0,STARTUP,GitHub Organization API,https://github.com/confident-ai,confident-ai,,2026-09-05T09:02:48.653546
1.0,STARTUP,GitHub Organization API,https://github.com/ainunnajib,ainunnajib,,2026-09-05T09:02:48.653559
1.0,STARTUP,GitHub Organization API,https://github.com/AI4EPS,AI4EPS,,2026-09-05T09:02:48.653572
1.0,STARTUP,GitHub Organization API,https://github.com/Aimee1608,Aimee1608,,2026-09-05T09:02:48.653586
1.0,STARTUP,GitHub Organization API,https://github.com/ContinualAI,ContinualAI,,2026-09-05T09:02:48.653599
1.0,STARTUP,GitHub Organization API,https://github.com/aiinkiestism,aiinkiestism,,2026-09-05T09:02:48.653612
1.0,STARTUP,GitHub Organization API,https://github.com/AISPUBLISHING,AISPUBLISHING,,2026-09-05T09:02:48.653624
1.0,STARTUP,GitHub Organization API,https://github.com/SandAI-org,SandAI-org,,2026-09-05T09:02:48.653638
1.0,STARTUP,GitHub Organization API,https://github.com/The-AI-Summer,The-AI-Summer,,2026-09-05T09:02:48.653651
1.0,STARTUP,GitHub Organization API,https://github.com/aiyanbo,aiyanbo,,2026-09-05T09:02:48.653664
1.0,STARTUP,GitHub Organization API,https://github.com/aidiary,aidiary,,2026-09-05T09:02:48.653677
1.0,STARTUP,GitHub Organization API,https://github.com/aitchiss,aitchiss,,2026-09-05T09:02:48.653690
1.0,STARTUP,GitHub Organization API,https://github.com/ailisp,ailisp,,2026-09-05T09:02:48.653703
1.0,STARTUP,GitHub Organization API,https://github.com/oraios,oraios,,2026-09-05T09:02:48.653716
1.0,STARTUP,GitHub Organization API,https://github.com/Fatnaoui,Fatnaoui,,2026-09-05T09:02:48.653729
1.0,STARTUP,GitHub Organization API,https://github.com/aifoundry-org,aifoundry-org,,2026-09-05T09:02:48.653742
1.0,STARTUP,GitHub Organization API,https://github.com/AigioL,AigioL,,2026-09-05T09:02:48.653755
1.0,STARTUP,GitHub Organization API,https://github.com/ai-dock,ai-dock,,2026-09-05T09:02:48.653769
1.0,STARTUP,GitHub Organization API,https://github.com/aidenluo177,aidenluo177,,2026-09-05T09:02:48.653781
1.0,STARTUP,GitHub Organization API,https://github.com/theAIGuysCode,theAIGuysCode,,2026-09-05T09:02:48.653795
1.0,STARTUP,GitHub Organization API,https://github.com/h2oai,h2oai,,2026-09-05T09:02:48.653808
1.0,STARTUP,GitHub Organization API,https://github.com/SpectacularAI,SpectacularAI,,2026-09-05T09:02:48.653821
1.0,STARTUP,GitHub Organization API,https://github.com/gretelai,gretelai,,2026-09-05T09:02:48.653834
1.0,STARTUP,GitHub Organization API,https://github.com/EmergenceAI,EmergenceAI,,2026-09-05T09:02:48.653847
1.0,STARTUP,GitHub Organization API,https://github.com/ai-infra-curriculum,ai-infra-curriculum,,2026-09-05T09:02:48.653859
1.0,STARTUP,GitHub Organization API,https://github.com/explainingai-code,explainingai-code,,2026-09-05T09:02:48.653873
1.0,STARTUP,GitHub Organization API,https://github.com/Dao-AILab,Dao-AILab,,2026-09-05T09:02:50.192982
1.0,STARTUP,GitHub Organization API,https://github.com/singh728om,singh728om,,2026-09-05T09:02:50.193055
1.0,STARTUP,GitHub Organization API,https://github.com/aidanandrews22,aidanandrews22,,2026-09-05T09:02:50.193086
1.0,STARTUP,GitHub Organization API,https://github.com/ainunns,ainunns,,2026-09-05T09:02:50.193111
1.0,STARTUP,GitHub Organization API,https://github.com/fw-ai,fw-ai,,2026-09-05T09:02:50.193135
1.0,STARTUP,GitHub Organization API,https://github.com/aiwongs,aiwongs,,2026-09-05T09:02:50.193159
1.0,STARTUP,GitHub Organization API,https://github.com/AIExxplorer,AIExxplorer,,2026-09-05T09:02:50.193183
1.0,STARTUP,GitHub Organization API,https://github.com/ohto-ai,ohto-ai,,2026-09-05T09:02:50.193206
1.0,STARTUP,GitHub Organization API,https://github.com/aike,aike,,2026-09-05T09:02:50.193229
1.0,STARTUP,GitHub Organization API,https://github.com/aaif,aaif,,2026-09-05T09:02:50.193253
1.0,STARTUP,GitHub Organization API,https://github.com/tanweai,tanweai,,2026-09-05T09:02:50.193277
1.0,STARTUP,GitHub Organization API,https://github.com/AI-Riksarkivet,AI-Riksarkivet,,2026-09-05T09:02:50.193300
1.0,STARTUP,GitHub Organization API,https://github.com/aiaaee,aiaaee,,2026-09-05T09:02:50.193323
1.0,STARTUP,GitHub Organization API,https://github.com/kuafuai,kuafuai,,2026-09-05T09:02:50.193347
1.0,STARTUP,GitHub Organization API,https://github.com/AIM-Harvard,AIM-Harvard,,2026-09-05T09:02:50.193371
1.0,STARTUP,GitHub Organization API,https://github.com/figurerobotics,figurerobotics,,2026-09-05T09:02:50.193394
1.0,STARTUP,GitHub Organization API,https://github.com/aishwaryanevrekar,aishwaryanevrekar,,2026-09-05T09:02:50.193421
1.0,STARTUP,GitHub Organization API,https://github.com/SalesforceAIResearch,SalesforceAIResearch,,2026-09-05T09:02:50.193447
1.0,STARTUP,GitHub Organization API,https://github.com/code-kern-ai,code-kern-ai,,2026-09-05T09:02:50.193473
1.0,STARTUP,GitHub Organization API,https://github.com/rh-ai-quickstart,rh-ai-quickstart,,2026-09-05T09:02:50.193500
1.0,STARTUP,GitHub Organization API,https://github.com/lastmile-ai,lastmile-ai,,2026-09-05T09:02:50.193526
1.0,STARTUP,GitHub Organization API,https://github.com/aiogram,aiogram,,2026-09-05T09:02:50.193551
1.0,STARTUP,GitHub Organization API,https://github.com/aimlapi,aimlapi,,2026-09-05T09:02:50.193578
1.0,STARTUP,GitHub Organization API,https://github.com/defog-ai,defog-ai,,2026-09-05T09:02:50.193604
1.0,STARTUP,GitHub Organization API,https://github.com/aifreedom,aifreedom,,2026-09-05T09:02:50.193630
1.0,STARTUP,GitHub Organization API,https://github.com/ai-coordinator,ai-coordinator,,2026-09-05T09:02:50.193656
1.0,STARTUP,GitHub Organization API,https://github.com/AigennA,AigennA,,2026-09-05T09:02:50.193682
1.0,STARTUP,GitHub Organization API,https://github.com/evidentlyai,evidentlyai,,2026-09-05T09:02:50.193709
1.0,STARTUP,GitHub Organization API,https://github.com/serp-ai,serp-ai,,2026-09-05T09:02:50.193735
1.0,STARTUP,GitHub Organization API,https://github.com/om-ai-lab,om-ai-lab,,2026-09-05T09:02:50.193761
1.0,STARTUP,GitHub Organization API,https://github.com/AIGeniusInstitue,AIGeniusInstitue,,2026-09-05T09:02:50.193786
1.0,STARTUP,GitHub Organization API,https://github.com/OyaAIProd,OyaAIProd,,2026-09-05T09:02:50.193810
1.0,STARTUP,GitHub Organization API,https://github.com/novitalabs,novitalabs,,2026-09-05T09:02:50.193834
1.0,STARTUP,GitHub Organization API,https://github.com/aishee,aishee,,2026-09-05T09:02:50.193859
1.0,STARTUP,GitHub Organization API,https://github.com/ai-driven-dev,ai-driven-dev,,2026-09-05T09:02:50.193883
1.0,STARTUP,GitHub Organization API,https://github.com/AI-Generative-IoT,AI-Generative-IoT,,2026-09-05T09:02:50.193909
1.0,STARTUP,GitHub Organization API,https://github.com/paiml,paiml,,2026-09-05T09:02:50.193934
1.0,STARTUP,GitHub Organization API,https://github.com/ailton-santos,ailton-santos,,2026-09-05T09:02:50.193959
1.0,STARTUP,GitHub Organization API,https://github.com/AI-Planning,AI-Planning,,2026-09-05T09:02:50.193984
1.0,STARTUP,GitHub Organization API,https://github.com/vast-ai,vast-ai,,2026-09-05T09:02:50.194010
1.0,STARTUP,GitHub Organization API,https://github.com/ai-word,ai-word,,2026-09-05T09:02:50.194046
1.0,STARTUP,GitHub Organization API,https://github.com/cdcai,cdcai,,2026-09-05T09:02:50.194074
1.0,STARTUP,GitHub Organization API,https://github.com/AIsouler,AIsouler,,2026-09-05T09:02:50.194099
1.0,STARTUP,GitHub Organization API,https://github.com/wildminder,wildminder,,2026-09-05T09:02:50.194126
1.0,STARTUP,GitHub Organization API,https://github.com/aieghbal,aieghbal,,2026-09-05T09:02:50.194153
1.0,STARTUP,GitHub Organization API,https://github.com/Aira-Sakuranomiya,Aira-Sakuranomiya,,2026-09-05T09:02:50.194179
1.0,STARTUP,GitHub Organization API,https://github.com/aidancbrady,aidancbrady,,2026-09-05T09:02:50.194206
1.0,STARTUP,GitHub Organization API,https://github.com/airbus,airbus,,2026-09-05T09:02:50.194231
1.0,STARTUP,GitHub Organization API,https://github.com/AileenNielsen,AileenNielsen,,2026-09-05T09:02:50.194254
1.0,STARTUP,GitHub Organization API,https://github.com/Airbornharsh,Airbornharsh,,2026-09-05T09:02:50.194278
1.0,STARTUP,GitHub Organization API,https://github.com/aiji42,aiji42,,2026-09-05T09:02:50.194303
1.0,STARTUP,GitHub Organization API,https://github.com/airtonix,airtonix,,2026-09-05T09:02:50.194330
1.0,STARTUP,GitHub Organization API,https://github.com/ailynux,ailynux,,2026-09-05T09:02:50.194356
1.0,STARTUP,GitHub Organization API,https://github.com/AIS-Bonn,AIS-Bonn,,2026-09-05T09:02:50.194381
1.0,STARTUP,GitHub Organization API,https://github.com/kaiaai,kaiaai,,2026-09-05T09:02:50.194407
1.0,STARTUP,GitHub Organization API,https://github.com/aikmman,aikmman,,2026-09-05T09:02:50.194436
1.0,STARTUP,GitHub Organization API,https://github.com/NapthaAI,NapthaAI,,2026-09-05T09:02:50.194463
1.0,STARTUP,GitHub Organization API,https://github.com/AILHC,AILHC,,2026-09-05T09:02:50.194498
1.0,STARTUP,GitHub Organization API,https://github.com/aib,aib,,2026-09-05T09:02:50.194526
1.0,STARTUP,GitHub Organization API,https://github.com/deepai-org,deepai-org,,2026-09-05T09:02:50.194550
1.0,STARTUP,GitHub Organization API,https://github.com/FlagAI-Open,FlagAI-Open,,2026-09-05T09:02:50.194575
1.0,STARTUP,GitHub Organization API,https://github.com/Aiinne,Aiinne,,2026-09-05T09:02:50.194600
1.0,STARTUP,GitHub Organization API,https://github.com/aimclub,aimclub,,2026-09-05T09:02:50.194625
1.0,STARTUP,GitHub Organization API,https://github.com/AISaturdaysLagos,AISaturdaysLagos,,2026-09-05T09:02:50.194650
1.0,STARTUP,GitHub Organization API,https://github.com/AICoE,AICoE,,2026-09-05T09:02:50.194676
1.0,STARTUP,GitHub Organization API,https://github.com/aishoot,aishoot,,2026-09-05T09:02:50.194700
1.0,STARTUP,GitHub Organization API,https://github.com/aibelbin,aibelbin,,2026-09-05T09:02:50.194725
1.0,STARTUP,GitHub Organization API,https://github.com/Artiste17,Artiste17,,2026-09-05T09:02:50.194749
1.0,STARTUP,GitHub Organization API,https://github.com/aitor,aitor,,2026-09-05T09:02:50.194773
1.0,STARTUP,GitHub Organization API,https://github.com/aidecentralized,aidecentralized,,2026-09-05T09:02:50.194797
1.0,STARTUP,GitHub Organization API,https://github.com/Oxen-AI,Oxen-AI,,2026-09-05T09:02:50.194821
1.0,STARTUP,GitHub Organization API,https://github.com/aiworld,aiworld,,2026-09-05T09:02:50.194847
1.0,STARTUP,GitHub Organization API,https://github.com/airlied,airlied,,2026-09-05T09:02:50.194872
1.0,STARTUP,GitHub Organization API,https://github.com/AI21Labs,AI21Labs,,2026-09-05T09:02:50.194896
1.0,STARTUP,GitHub Organization API,https://github.com/Hearmeman24,Hearmeman24,,2026-09-05T09:02:50.194918
1.0,STARTUP,GitHub Organization API,https://github.com/airalab,airalab,,2026-09-05T09:02:50.194940
1.0,STARTUP,GitHub Organization API,https://github.com/aizvorski,aizvorski,,2026-09-05T09:02:50.194961
1.0,STARTUP,GitHub Organization API,https://github.com/PennyLaneAI,PennyLaneAI,,2026-09-05T09:02:50.194983
1.0,STARTUP,GitHub Organization API,https://github.com/platonai,platonai,,2026-09-05T09:02:50.195004
1.0,STARTUP,GitHub Organization API,https://github.com/ReconAI,ReconAI,,2026-09-05T09:02:50.195026
1.0,STARTUP,GitHub Organization API,https://github.com/AssemblyAI-Community,AssemblyAI-Community,,2026-09-05T09:02:50.195059
1.0,STARTUP,GitHub Organization API,https://github.com/Fred1e,Fred1e,,2026-09-05T09:02:50.195081
1.0,STARTUP,GitHub Organization API,https://github.com/LeadingIndiaAI,LeadingIndiaAI,,2026-09-05T09:02:50.195103
1.0,STARTUP,GitHub Organization API,https://github.com/Marker-Inc-Korea,Marker-Inc-Korea,,2026-09-05T09:02:50.195125
1.0,STARTUP,GitHub Organization API,https://github.com/maximhq,maximhq,,2026-09-05T09:02:50.195146
1.0,STARTUP,GitHub Organization API,https://github.com/aistrate,aistrate,,2026-09-05T09:02:50.195168
1.0,STARTUP,GitHub Organization API,https://github.com/airaria,airaria,,2026-09-05T09:02:50.195190
1.0,STARTUP,GitHub Organization API,https://github.com/ros-claw,ros-claw,,2026-09-05T09:02:50.195212
1.0,STARTUP,GitHub Organization API,https://github.com/AIR-DISCOVER,AIR-DISCOVER,,2026-09-05T09:02:50.195233
1.0,STARTUP,GitHub Organization API,https://github.com/aitemr,aitemr,,2026-09-05T09:02:50.195254
1.0,STARTUP,GitHub Organization API,https://github.com/tradingstrategy-ai,tradingstrategy-ai,,2026-09-05T09:02:50.195275
1.0,STARTUP,GitHub Organization API,https://github.com/ShowMeAI-Hub,ShowMeAI-Hub,,2026-09-05T09:02:50.195297
1.0,STARTUP,GitHub Organization API,https://github.com/Aishatarek,Aishatarek,,2026-09-05T09:02:50.195318
1.0,STARTUP,GitHub Organization API,https://github.com/aichbauer,aichbauer,,2026-09-05T09:02:50.195339
1.0,STARTUP,GitHub Organization API,https://github.com/sqliteai,sqliteai,,2026-09-05T09:02:50.195360
1.0,STARTUP,GitHub Organization API,https://github.com/spring-ai-community,spring-ai-community,,2026-09-05T09:02:50.195381
1.0,STARTUP,GitHub Organization API,https://github.com/trypear,trypear,,2026-09-05T09:02:50.195403
1.0,STARTUP,GitHub Organization API,https://github.com/samanesayyar,samanesayyar,,2026-09-05T09:02:50.195424
1.0,STARTUP,GitHub Organization API,https://github.com/orange2ai,orange2ai,,2026-09-05T09:02:50.195448
1.0,STARTUP,GitHub Organization API,https://github.com/AIbnuHIbban,AIbnuHIbban,,2026-09-05T09:02:50.195474
